38.1	-275.7	-342.1	-2.9	266.8
38.1	-275.7	-332.1	-2.9	266.8
38.1	-275.7	-322.1	-2.9	266.8
38.1	-275.7	-312.1	-2.9	266.8
38.1	-275.7	-302.1	-2.9	266.8
38.1	-275.7	-292.1	-2.9	266.8
38.1	-275.7	-282.1	-2.9	266.8
38.1	-275.7	-272.1	-2.9	266.8
38.1	-275.7	-262.1	-2.9	266.8
38.1	-275.7	-252.1	-2.9	266.8
38.1	-275.7	-242.1	-2.9	266.8
38.1	-275.7	-232.1	-2.9	266.8
38.1	-275.7	-222.1	-2.9	266.8
38.1	-275.7	-212.1	-2.9	266.8
38.1	-275.7	-202.1	-2.9	266.8
38.1	-275.7	-192.1	-2.9	266.8
38.1	-275.7	-182.1	-2.9	266.8
38.1	-275.7	-172.1	-2.9	266.8
38.1	-275.7	-162.1	-2.9	266.8
38.1	-275.7	-152.1	-2.9	266.8
38.1	-275.7	-142.1	-2.9	266.8
38.1	-275.7	-132.1	-2.9	266.8
38.1	-275.7	-122.1	-2.9	266.8
38.1	-275.7	-112.1	-2.9	266.8
38.1	-275.7	-102.1	-2.9	266.8
38.1	-275.7	-92.1	-2.9	266.8
38.1	-275.7	-82.1	-2.9	266.8
38.1	-275.7	-72.1	-2.9	266.8
38.1	-275.7	-62.1	-2.9	266.8
38.1	-275.7	-52.1	-2.9	266.8
38.1	-275.7	-42.1	-2.9	266.8
38.1	-275.7	-32.1	-2.9	266.8
38.1	-275.7	-22.1	-2.9	266.8
38.1	-275.7	-12.1	-2.9	266.8
38.1	-275.7	-2.1	-2.9	266.8
38.1	-275.7	7.9	-2.9	266.8
38.1	-275.7	17.9	-2.9	266.8
38.1	-275.7	27.9	-2.9	266.8
38.1	-275.7	37.9	-2.9	266.8
38.1	-265.7	37.9	-3.0	264.8
38.1	-265.7	27.9	-3.0	264.8
38.1	-265.7	17.9	-3.0	264.8
38.1	-265.7	7.9	-3.0	264.8
38.1	-265.7	-2.1	-3.0	264.8
38.1	-265.7	-12.1	-3.0	264.8
38.1	-265.7	-22.1	-3.0	264.8
38.1	-265.7	-32.1	-3.0	264.8
38.1	-265.7	-42.1	-3.0	264.8
38.1	-265.7	-52.1	-3.0	264.8
38.1	-265.7	-62.1	-3.0	264.8
38.1	-265.7	-72.1	-3.0	264.8
38.1	-265.7	-82.1	-3.0	264.8
38.1	-265.7	-92.1	-3.0	264.8
38.1	-265.7	-102.1	-3.0	264.8
38.1	-265.7	-112.1	-3.0	264.8
38.1	-265.7	-122.1	-3.0	264.8
38.1	-265.7	-132.1	-3.0	264.8
38.1	-265.7	-142.1	-3.0	264.8
38.1	-265.7	-152.1	-3.0	264.8
38.1	-265.7	-162.1	-3.0	264.8
38.1	-265.7	-172.1	-3.0	264.8
38.1	-265.7	-182.1	-3.0	264.8
38.1	-265.7	-192.1	-3.0	264.8
38.1	-265.7	-202.1	-3.0	264.8
38.1	-265.7	-212.1	-3.0	264.8
38.1	-265.7	-222.1	-3.0	264.8
38.1	-265.7	-232.1	-3.0	264.8
38.1	-265.7	-242.1	-3.0	264.8
38.1	-265.7	-252.1	-3.0	264.8
38.1	-265.7	-262.1	-3.0	264.8
38.1	-265.7	-272.1	-3.0	264.8
38.1	-265.7	-282.1	-3.0	264.8
38.1	-265.7	-292.1	-3.0	264.8
38.1	-265.7	-302.1	-3.0	264.8
38.1	-265.7	-312.1	-3.0	264.8
38.1	-265.7	-322.1	-3.0	264.8
38.1	-265.7	-332.1	-3.0	264.8
38.1	-265.7	-342.1	-3.0	264.8
38.1	-265.7	-352.1	-3.0	264.8
38.1	-265.7	-362.1	-3.0	264.8
38.1	-265.7	-372.1	-3.0	264.8
38.1	-265.7	-382.1	-3.0	264.8
38.1	-265.7	-392.1	-3.0	264.8
38.1	-265.7	-402.1	-3.0	264.8
38.1	-265.7	-412.1	-3.0	264.8
38.1	-265.7	-422.1	-3.0	264.8
38.1	-265.7	-432.1	-3.0	264.8
38.1	-265.7	-442.1	-3.0	264.8
38.1	-265.7	-452.1	-3.0	264.8
38.1	-265.7	-462.1	-3.0	264.8
38.1	-265.7	-472.1	-3.0	264.8
38.1	-265.7	-482.1	-3.0	264.8
38.1	-265.7	-492.1	-3.0	264.8
38.1	-255.7	-492.1	-3.0	263.1
38.1	-255.7	-482.1	-3.0	263.1
38.1	-255.7	-472.1	-3.0	263.1
38.1	-255.7	-462.1	-3.0	263.1
38.1	-255.7	-452.1	-3.0	263.1
38.1	-255.7	-442.1	-3.0	263.1
38.1	-255.7	-432.1	-3.0	263.1
38.1	-255.7	-422.1	-3.0	263.1
38.1	-255.7	-412.1	-3.0	263.1
38.1	-255.7	-402.1	-3.0	263.1
38.1	-255.7	-392.1	-3.0	263.1
38.1	-255.7	-382.1	-3.0	263.1
38.1	-255.7	-372.1	-3.0	263.1
38.1	-255.7	-362.1	-3.0	263.1
38.1	-255.7	-352.1	-3.0	263.1
38.1	-255.7	-342.1	-3.0	263.1
38.1	-255.7	-332.1	-3.0	263.1
38.1	-255.7	-322.1	-3.0	263.1
38.1	-255.7	-312.1	-3.0	263.1
38.1	-255.7	-302.1	-3.0	263.1
38.1	-255.7	-292.1	-3.0	263.1
38.1	-255.7	-282.1	-3.0	263.1
38.1	-255.7	-272.1	-3.0	263.1
38.1	-255.7	-262.1	-3.0	263.1
38.1	-255.7	-252.1	-3.0	263.1
38.1	-255.7	-242.1	-3.0	263.1
38.1	-255.7	-232.1	-3.0	263.1
38.1	-255.7	-222.1	-3.0	263.1
38.1	-255.7	-212.1	-3.0	263.1
38.1	-255.7	-202.1	-3.0	263.1
38.1	-255.7	-192.1	-3.0	263.1
38.1	-255.7	-182.1	-3.0	263.1
38.1	-255.7	-172.1	-3.0	263.1
38.1	-255.7	-162.1	-3.0	263.1
38.1	-255.7	-152.1	-3.0	263.1
38.1	-255.7	-142.1	-3.0	263.1
38.1	-255.7	-132.1	-3.0	263.1
38.1	-255.7	-122.1	-3.0	263.1
38.1	-255.7	-112.1	-3.0	263.1
38.1	-255.7	-102.1	-3.0	263.1
38.1	-255.7	-92.1	-3.0	263.1
38.1	-255.7	-82.1	-3.0	263.1
38.1	-255.7	-72.1	-3.0	263.1
38.1	-255.7	-62.1	-3.0	263.1
38.1	-255.7	-52.1	-3.0	263.1
38.1	-255.7	-42.1	-3.0	263.1
38.1	-255.7	-32.1	-3.0	263.1
38.1	-255.7	-22.1	-3.0	263.1
38.1	-255.7	-12.1	-3.0	263.1
38.1	-255.7	-2.1	-3.0	263.1
38.1	-255.7	7.9	-3.0	263.1
38.1	-255.7	17.9	-3.0	263.1
38.1	-255.7	27.9	-3.0	263.1
38.1	-255.7	37.9	-3.0	263.1
38.1	-245.7	37.9	-3.0	261.7
38.1	-245.7	27.9	-3.0	261.7
38.1	-245.7	17.9	-3.0	261.7
38.1	-245.7	7.9	-3.0	261.7
38.1	-245.7	-2.1	-3.0	261.7
38.1	-245.7	-12.1	-3.0	261.7
38.1	-245.7	-22.1	-3.0	261.7
38.1	-245.7	-32.1	-3.0	261.7
38.1	-245.7	-42.1	-3.0	261.7
38.1	-245.7	-52.1	-3.0	261.7
38.1	-245.7	-62.1	-3.0	261.7
38.1	-245.7	-72.1	-3.0	261.7
38.1	-245.7	-82.1	-3.0	261.7
38.1	-245.7	-92.1	-3.0	261.7
38.1	-245.7	-102.1	-3.0	261.7
38.1	-245.7	-112.1	-3.0	261.7
38.1	-245.7	-122.1	-3.0	261.7
38.1	-245.7	-132.1	-3.0	261.7
38.1	-245.7	-142.1	-3.0	261.7
38.1	-245.7	-152.1	-3.0	261.7
38.1	-245.7	-162.1	-3.0	261.7
38.1	-245.7	-172.1	-3.0	261.7
38.1	-245.7	-182.1	-3.0	261.7
38.1	-245.7	-192.1	-3.0	261.7
38.1	-245.7	-202.1	-3.0	261.7
38.1	-245.7	-212.1	-3.0	261.7
38.1	-245.7	-222.1	-3.0	261.7
38.1	-245.7	-232.1	-3.0	261.7
38.1	-245.7	-242.1	-3.0	261.7
38.1	-245.7	-252.1	-3.0	261.7
38.1	-245.7	-262.1	-3.0	261.7
38.1	-245.7	-272.1	-3.0	261.7
38.1	-245.7	-282.1	-3.0	261.7
38.1	-245.7	-292.1	-3.0	261.7
38.1	-245.7	-302.1	-3.0	261.7
38.1	-245.7	-312.1	-3.0	261.7
38.1	-245.7	-322.1	-3.0	261.7
38.1	-245.7	-332.1	-3.0	261.7
38.1	-245.7	-342.1	-3.0	261.7
38.1	-245.7	-352.1	-3.0	261.7
38.1	-245.7	-362.1	-3.0	261.7
38.1	-245.7	-372.1	-3.0	261.7
38.1	-245.7	-382.1	-3.0	261.7
38.1	-245.7	-392.1	-3.0	261.7
38.1	-245.7	-402.1	-3.0	261.7
38.1	-245.7	-412.1	-3.0	261.7
38.1	-245.7	-422.1	-3.0	261.7
38.1	-245.7	-432.1	-3.0	261.7
38.1	-245.7	-442.1	-3.0	261.7
38.1	-245.7	-452.1	-3.0	261.7
38.1	-245.7	-462.1	-3.0	261.7
38.1	-245.7	-472.1	-3.0	261.7
38.1	-245.7	-482.1	-3.0	261.7
38.1	-245.7	-492.1	-3.0	261.7
38.1	-235.7	-492.1	-3.1	260.8
38.1	-235.7	-482.1	-3.1	260.8
38.1	-235.7	-472.1	-3.1	260.8
38.1	-235.7	-462.1	-3.1	260.8
38.1	-235.7	-452.1	-3.1	260.8
38.1	-235.7	-442.1	-3.1	260.8
38.1	-235.7	-432.1	-3.1	260.8
38.1	-235.7	-422.1	-3.1	260.8
38.1	-235.7	-412.1	-3.1	260.8
38.1	-235.7	-402.1	-3.1	260.8
38.1	-235.7	-392.1	-3.1	260.8
38.1	-235.7	-382.1	-3.1	260.8
38.1	-235.7	-372.1	-3.1	260.8
38.1	-235.7	-362.1	-3.1	260.8
38.1	-235.7	-352.1	-3.1	260.8
38.1	-235.7	-342.1	-3.1	260.8
38.1	-235.7	-332.1	-3.1	260.8
38.1	-235.7	-322.1	-3.1	260.8
38.1	-235.7	-312.1	-3.1	260.8
38.1	-235.7	-302.1	-3.1	260.8
38.1	-235.7	-292.1	-3.1	260.8
38.1	-235.7	-282.1	-3.1	260.8
38.1	-235.7	-272.1	-3.1	260.8
38.1	-235.7	-262.1	-3.1	260.8
38.1	-235.7	-252.1	-3.1	260.8
38.1	-235.7	-242.1	-3.1	260.8
38.1	-235.7	-232.1	-3.1	260.8
38.1	-235.7	-222.1	-3.1	260.8
38.1	-235.7	-212.1	-3.1	260.8
38.1	-235.7	-202.1	-3.1	260.8
38.1	-235.7	-192.1	-3.1	260.8
38.1	-235.7	-182.1	-3.1	260.8
38.1	-235.7	-172.1	-3.1	260.8
38.1	-235.7	-162.1	-3.1	260.8
38.1	-235.7	-152.1	-3.1	260.8
38.1	-235.7	-142.1	-3.1	260.8
38.1	-235.7	-132.1	-3.1	260.8
38.1	-235.7	-122.1	-3.1	260.8
38.1	-235.7	-112.1	-3.1	260.8
38.1	-235.7	-102.1	-3.1	260.8
38.1	-235.7	-92.1	-3.1	260.8
38.1	-235.7	-82.1	-3.1	260.8
38.1	-235.7	-72.1	-3.1	260.8
38.1	-235.7	-62.1	-3.1	260.8
38.1	-235.7	-52.1	-3.1	260.8
38.1	-235.7	-42.1	-3.1	260.8
38.1	-235.7	-32.1	-3.1	260.8
38.1	-235.7	-22.1	-3.1	260.8
38.1	-235.7	-12.1	-3.1	260.8
38.1	-235.7	-2.1	-3.1	260.8
38.1	-235.7	7.9	-3.1	260.8
38.1	-235.7	17.9	-3.1	260.8
38.1	-235.7	27.9	-3.1	260.8
38.1	-235.7	37.9	-3.1	260.8
38.1	-225.7	37.9	-3.1	260.2
38.1	-225.7	27.9	-3.1	260.2
38.1	-225.7	17.9	-3.1	260.2
38.1	-225.7	7.9	-3.1	260.2
38.1	-225.7	-2.1	-3.1	260.2
38.1	-225.7	-12.1	-3.1	260.2
38.1	-225.7	-22.1	-3.1	260.2
38.1	-225.7	-32.1	-3.1	260.2
38.1	-225.7	-42.1	-3.1	260.2
38.1	-225.7	-52.1	-3.1	260.2
38.1	-225.7	-62.1	-3.1	260.2
38.1	-225.7	-72.1	-3.1	260.2
38.1	-225.7	-82.1	-3.1	260.2
38.1	-225.7	-92.1	-3.1	260.2
38.1	-225.7	-102.1	-3.1	260.2
38.1	-225.7	-112.1	-3.1	260.2
38.1	-225.7	-122.1	-3.1	260.2
38.1	-225.7	-132.1	-3.1	260.2
38.1	-225.7	-142.1	-3.1	260.2
38.1	-225.7	-152.1	-3.1	260.2
38.1	-225.7	-162.1	-3.1	260.2
38.1	-225.7	-172.1	-3.1	260.2
38.1	-225.7	-182.1	-3.1	260.2
38.1	-225.7	-192.1	-3.1	260.2
38.1	-225.7	-202.1	-3.1	260.2
38.1	-225.7	-212.1	-3.1	260.2
38.1	-225.7	-222.1	-3.1	260.2
38.1	-225.7	-232.1	-3.1	260.2
38.1	-225.7	-242.1	-3.1	260.2
38.1	-225.7	-252.1	-3.1	260.2
38.1	-225.7	-262.1	-3.1	260.2
38.1	-225.7	-272.1	-3.1	260.2
38.1	-225.7	-282.1	-3.1	260.2
38.1	-225.7	-292.1	-3.1	260.2
38.1	-225.7	-302.1	-3.1	260.2
38.1	-225.7	-312.1	-3.1	260.2
38.1	-225.7	-322.1	-3.1	260.2
38.1	-225.7	-332.1	-3.1	260.2
38.1	-225.7	-342.1	-3.1	260.2
38.1	-225.7	-352.1	-3.1	260.2
38.1	-225.7	-362.1	-3.1	260.2
38.1	-225.7	-372.1	-3.1	260.2
38.1	-225.7	-382.1	-3.1	260.2
38.1	-225.7	-392.1	-3.1	260.2
38.1	-225.7	-402.1	-3.1	260.2
38.1	-225.7	-412.1	-3.1	260.2
38.1	-225.7	-422.1	-3.1	260.2
38.1	-225.7	-432.1	-3.1	260.2
38.1	-225.7	-442.1	-3.1	260.2
38.1	-225.7	-452.1	-3.1	260.2
38.1	-225.7	-462.1	-3.1	260.2
38.1	-225.7	-472.1	-3.1	260.2
38.1	-225.7	-482.1	-3.1	260.2
38.1	-225.7	-492.1	-3.1	260.2
38.1	-215.7	-492.1	3.1	260.0
38.1	-215.7	-482.1	3.1	260.0
38.1	-215.7	-472.1	3.1	260.0
38.1	-215.7	-462.1	3.1	260.0
38.1	-215.7	-452.1	3.1	260.0
38.1	-215.7	-442.1	3.1	260.0
38.1	-215.7	-432.1	3.1	260.0
38.1	-215.7	-422.1	3.1	260.0
38.1	-215.7	-412.1	3.1	260.0
38.1	-215.7	-402.1	3.1	260.0
38.1	-215.7	-392.1	3.1	260.0
38.1	-215.7	-382.1	3.1	260.0
38.1	-215.7	-372.1	3.1	260.0
38.1	-215.7	-362.1	3.1	260.0
38.1	-215.7	-352.1	3.1	260.0
38.1	-215.7	-342.1	3.1	260.0
38.1	-215.7	-332.1	3.1	260.0
38.1	-215.7	-322.1	3.1	260.0
38.1	-215.7	-312.1	3.1	260.0
38.1	-215.7	-302.1	3.1	260.0
38.1	-215.7	-292.1	3.1	260.0
38.1	-215.7	-282.1	3.1	260.0
38.1	-215.7	-272.1	3.1	260.0
38.1	-215.7	-262.1	3.1	260.0
38.1	-215.7	-252.1	3.1	260.0
38.1	-215.7	-242.1	3.1	260.0
38.1	-215.7	-232.1	3.1	260.0
38.1	-215.7	-222.1	3.1	260.0
38.1	-215.7	-212.1	3.1	260.0
38.1	-215.7	-202.1	3.1	260.0
38.1	-215.7	-192.1	3.1	260.0
38.1	-215.7	-182.1	3.1	260.0
38.1	-215.7	-172.1	3.1	260.0
38.1	-215.7	-162.1	3.1	260.0
38.1	-215.7	-152.1	3.1	260.0
38.1	-215.7	-142.1	3.1	260.0
38.1	-215.7	-132.1	3.1	260.0
38.1	-215.7	-122.1	3.1	260.0
38.1	-215.7	-112.1	3.1	260.0
38.1	-215.7	-102.1	3.1	260.0
38.1	-215.7	-92.1	3.1	260.0
38.1	-215.7	-82.1	3.1	260.0
38.1	-215.7	-72.1	3.1	260.0
38.1	-215.7	-62.1	3.1	260.0
38.1	-215.7	-52.1	3.1	260.0
38.1	-215.7	-42.1	3.1	260.0
38.1	-215.7	-32.1	3.1	260.0
38.1	-215.7	-22.1	3.1	260.0
38.1	-215.7	-12.1	3.1	260.0
38.1	-215.7	-2.1	3.1	260.0
38.1	-215.7	7.9	3.1	260.0
38.1	-215.7	17.9	3.1	260.0
38.1	-215.7	27.9	3.1	260.0
38.1	-215.7	37.9	3.1	260.0
38.1	-205.7	37.9	3.1	260.2
38.1	-205.7	27.9	3.1	260.2
38.1	-205.7	17.9	3.1	260.2
38.1	-205.7	7.9	3.1	260.2
38.1	-205.7	-2.1	3.1	260.2
38.1	-205.7	-12.1	3.1	260.2
38.1	-205.7	-22.1	3.1	260.2
38.1	-205.7	-32.1	3.1	260.2
38.1	-205.7	-42.1	3.1	260.2
38.1	-205.7	-52.1	3.1	260.2
38.1	-205.7	-62.1	3.1	260.2
38.1	-205.7	-72.1	3.1	260.2
38.1	-205.7	-82.1	3.1	260.2
38.1	-205.7	-92.1	3.1	260.2
38.1	-205.7	-102.1	3.1	260.2
38.1	-205.7	-112.1	3.1	260.2
38.1	-205.7	-122.1	3.1	260.2
38.1	-205.7	-132.1	3.1	260.2
38.1	-205.7	-142.1	3.1	260.2
38.1	-205.7	-152.1	3.1	260.2
38.1	-205.7	-162.1	3.1	260.2
38.1	-205.7	-172.1	3.1	260.2
38.1	-205.7	-182.1	3.1	260.2
38.1	-205.7	-192.1	3.1	260.2
38.1	-205.7	-202.1	3.1	260.2
38.1	-205.7	-212.1	3.1	260.2
38.1	-205.7	-222.1	3.1	260.2
38.1	-205.7	-232.1	3.1	260.2
38.1	-205.7	-242.1	3.1	260.2
38.1	-205.7	-252.1	3.1	260.2
38.1	-205.7	-262.1	3.1	260.2
38.1	-205.7	-272.1	3.1	260.2
38.1	-205.7	-282.1	3.1	260.2
38.1	-205.7	-292.1	3.1	260.2
38.1	-205.7	-302.1	3.1	260.2
38.1	-205.7	-312.1	3.1	260.2
38.1	-205.7	-322.1	3.1	260.2
38.1	-205.7	-332.1	3.1	260.2
38.1	-205.7	-342.1	3.1	260.2
38.1	-205.7	-352.1	3.1	260.2
38.1	-205.7	-362.1	3.1	260.2
38.1	-205.7	-372.1	3.1	260.2
38.1	-205.7	-382.1	3.1	260.2
38.1	-205.7	-392.1	3.1	260.2
38.1	-205.7	-402.1	3.1	260.2
38.1	-205.7	-412.1	3.1	260.2
38.1	-205.7	-422.1	3.1	260.2
38.1	-205.7	-432.1	3.1	260.2
38.1	-205.7	-442.1	3.1	260.2
38.1	-205.7	-452.1	3.1	260.2
38.1	-205.7	-462.1	3.1	260.2
38.1	-205.7	-472.1	3.1	260.2
38.1	-205.7	-482.1	3.1	260.2
38.1	-205.7	-492.1	3.1	260.2
38.1	-195.7	-492.1	3.1	260.8
38.1	-195.7	-482.1	3.1	260.8
38.1	-195.7	-472.1	3.1	260.8
38.1	-195.7	-462.1	3.1	260.8
38.1	-195.7	-452.1	3.1	260.8
38.1	-195.7	-442.1	3.1	260.8
38.1	-195.7	-432.1	3.1	260.8
38.1	-195.7	-422.1	3.1	260.8
38.1	-195.7	-412.1	3.1	260.8
38.1	-195.7	-402.1	3.1	260.8
38.1	-195.7	-392.1	3.1	260.8
38.1	-195.7	-382.1	3.1	260.8
38.1	-195.7	-372.1	3.1	260.8
38.1	-195.7	-362.1	3.1	260.8
38.1	-195.7	-352.1	3.1	260.8
38.1	-195.7	-342.1	3.1	260.8
38.1	-195.7	-332.1	3.1	260.8
38.1	-195.7	-322.1	3.1	260.8
38.1	-195.7	-312.1	3.1	260.8
38.1	-195.7	-302.1	3.1	260.8
38.1	-195.7	-292.1	3.1	260.8
38.1	-195.7	-282.1	3.1	260.8
38.1	-195.7	-272.1	3.1	260.8
38.1	-195.7	-262.1	3.1	260.8
38.1	-195.7	-252.1	3.1	260.8
38.1	-195.7	-242.1	3.1	260.8
38.1	-195.7	-232.1	3.1	260.8
38.1	-195.7	-222.1	3.1	260.8
38.1	-195.7	-212.1	3.1	260.8
38.1	-195.7	-202.1	3.1	260.8
38.1	-195.7	-192.1	3.1	260.8
38.1	-195.7	-182.1	3.1	260.8
38.1	-195.7	-172.1	3.1	260.8
38.1	-195.7	-162.1	3.1	260.8
38.1	-195.7	-152.1	3.1	260.8
38.1	-195.7	-142.1	3.1	260.8
38.1	-195.7	-132.1	3.1	260.8
38.1	-195.7	-122.1	3.1	260.8
38.1	-195.7	-112.1	3.1	260.8
38.1	-195.7	-102.1	3.1	260.8
38.1	-195.7	-92.1	3.1	260.8
38.1	-195.7	-82.1	3.1	260.8
38.1	-195.7	-72.1	3.1	260.8
38.1	-195.7	-62.1	3.1	260.8
38.1	-195.7	-52.1	3.1	260.8
38.1	-195.7	-42.1	3.1	260.8
38.1	-195.7	-32.1	3.1	260.8
38.1	-195.7	-22.1	3.1	260.8
38.1	-195.7	-12.1	3.1	260.8
38.1	-195.7	-2.1	3.1	260.8
38.1	-195.7	7.9	3.1	260.8
38.1	-195.7	17.9	3.1	260.8
38.1	-195.7	27.9	3.1	260.8
38.1	-195.7	37.9	3.1	260.8
38.1	-185.7	37.9	3.0	261.7
38.1	-185.7	27.9	3.0	261.7
38.1	-185.7	17.9	3.0	261.7
38.1	-185.7	7.9	3.0	261.7
38.1	-185.7	-2.1	3.0	261.7
38.1	-185.7	-12.1	3.0	261.7
38.1	-185.7	-22.1	3.0	261.7
38.1	-185.7	-32.1	3.0	261.7
38.1	-185.7	-42.1	3.0	261.7
38.1	-185.7	-52.1	3.0	261.7
38.1	-185.7	-62.1	3.0	261.7
38.1	-185.7	-72.1	3.0	261.7
38.1	-185.7	-82.1	3.0	261.7
38.1	-185.7	-92.1	3.0	261.7
38.1	-185.7	-102.1	3.0	261.7
38.1	-185.7	-112.1	3.0	261.7
38.1	-185.7	-122.1	3.0	261.7
38.1	-185.7	-132.1	3.0	261.7
38.1	-185.7	-142.1	3.0	261.7
38.1	-185.7	-152.1	3.0	261.7
38.1	-185.7	-162.1	3.0	261.7
38.1	-185.7	-172.1	3.0	261.7
38.1	-185.7	-182.1	3.0	261.7
38.1	-185.7	-192.1	3.0	261.7
38.1	-185.7	-202.1	3.0	261.7
38.1	-185.7	-212.1	3.0	261.7
38.1	-185.7	-222.1	3.0	261.7
38.1	-185.7	-232.1	3.0	261.7
38.1	-185.7	-242.1	3.0	261.7
38.1	-185.7	-252.1	3.0	261.7
38.1	-185.7	-262.1	3.0	261.7
38.1	-185.7	-272.1	3.0	261.7
38.1	-185.7	-282.1	3.0	261.7
38.1	-185.7	-292.1	3.0	261.7
38.1	-185.7	-302.1	3.0	261.7
38.1	-185.7	-312.1	3.0	261.7
38.1	-185.7	-322.1	3.0	261.7
38.1	-185.7	-332.1	3.0	261.7
38.1	-185.7	-342.1	3.0	261.7
38.1	-185.7	-352.1	3.0	261.7
38.1	-185.7	-362.1	3.0	261.7
38.1	-185.7	-372.1	3.0	261.7
38.1	-185.7	-382.1	3.0	261.7
38.1	-185.7	-392.1	3.0	261.7
38.1	-185.7	-402.1	3.0	261.7
38.1	-185.7	-412.1	3.0	261.7
38.1	-185.7	-422.1	3.0	261.7
38.1	-185.7	-432.1	3.0	261.7
38.1	-185.7	-442.1	3.0	261.7
38.1	-185.7	-452.1	3.0	261.7
38.1	-185.7	-462.1	3.0	261.7
38.1	-185.7	-472.1	3.0	261.7
38.1	-185.7	-482.1	3.0	261.7
38.1	-185.7	-492.1	3.0	261.7
38.1	-175.7	-492.1	3.0	263.1
38.1	-175.7	-482.1	3.0	263.1
38.1	-175.7	-472.1	3.0	263.1
38.1	-175.7	-462.1	3.0	263.1
38.1	-175.7	-452.1	3.0	263.1
38.1	-175.7	-442.1	3.0	263.1
38.1	-175.7	-432.1	3.0	263.1
38.1	-175.7	-422.1	3.0	263.1
38.1	-175.7	-412.1	3.0	263.1
38.1	-175.7	-402.1	3.0	263.1
38.1	-175.7	-392.1	3.0	263.1
38.1	-175.7	-382.1	3.0	263.1
38.1	-175.7	-372.1	3.0	263.1
38.1	-175.7	-362.1	3.0	263.1
38.1	-175.7	-352.1	3.0	263.1
38.1	-175.7	-342.1	3.0	263.1
38.1	-175.7	-332.1	3.0	263.1
38.1	-175.7	-322.1	3.0	263.1
38.1	-175.7	-312.1	3.0	263.1
38.1	-175.7	-302.1	3.0	263.1
38.1	-175.7	-292.1	3.0	263.1
38.1	-175.7	-282.1	3.0	263.1
38.1	-175.7	-272.1	3.0	263.1
38.1	-175.7	-262.1	3.0	263.1
38.1	-175.7	-252.1	3.0	263.1
38.1	-175.7	-242.1	3.0	263.1
38.1	-175.7	-232.1	3.0	263.1
